episode,avg_eps_reward,step,act_loss,crit_loss
56,2.7474398836537035,999,0.033611927181482315,46.04375457763672
57,2.7384787135860558,999,0.031524837017059326,46.04627227783203
58,2.7120697452922404,999,0.039680346846580505,45.82653045654297
59,2.7061170884395995,999,0.01809910498559475,45.968563079833984
60,2.722527759927475,999,0.036954786628484726,45.83295822143555
61,2.6563284939780374,999,0.07297036796808243,45.411643981933594
62,2.769241485497681,999,0.049800388514995575,45.546756744384766
63,2.711062263641762,999,0.05111582949757576,45.435646057128906
64,2.723219786877243,999,0.031072484329342842,45.65799331665039
65,1.6413327053719728,211,0.05142197757959366,45.25341033935547
66,2.654597982509033,999,0.025655467063188553,45.399986267089844
67,2.700364572307187,999,0.022205470129847527,45.3255729675293
68,2.3841552980253677,999,0.01762273907661438,45.111900329589844
69,2.676833288243369,999,0.01790938526391983,45.04801559448242
70,2.7153972511090054,999,0.032766617834568024,44.73350143432617
71,2.324386748027992,740,0.028862111270427704,44.642478942871094
72,2.30129461484254,668,0.039262913167476654,44.26472854614258
73,2.4700412484820977,999,0.04018431156873703,44.05921173095703
74,2.5778390664447373,999,0.03309207782149315,44.08148956298828
75,2.597605089943639,999,0.04634282365441322,43.80171203613281
76,1.9117022433269635,169,0.04638112708926201,43.617958068847656
77,2.4808452935746623,999,0.02710547298192978,43.57770919799805
78,2.2419108199462188,614,0.03394218534231186,43.42990493774414
79,2.2330047850367984,594,0.028846923261880875,43.31498336791992
80,2.351540981692059,620,0.03786502033472061,43.119441986083984
81,2.2935511432115914,574,0.03939888998866081,42.85049057006836
82,2.148706463139234,552,0.037645407021045685,42.74727249145508
83,1.9101375276467143,241,0.015608281828463078,42.88861083984375
84,2.378538915782664,687,0.03685833513736725,42.51084899902344
85,2.2596462860676074,598,0.0013917519245296717,42.48866653442383
86,2.3322440170702343,581,0.030957937240600586,42.09400939941406
87,2.0322545501550797,474,0.007051160093396902,41.9976692199707
88,2.165484431295676,669,0.04339157044887543,41.379573822021484
89,1.7391532848661186,167,0.011881479062139988,41.533145904541016
90,2.2585520990985524,556,0.04196268692612648,41.0546989440918
91,2.5400094010503977,999,0.025534819811582565,41.07296371459961
92,2.390570018861001,999,0.044383056461811066,40.6486701965332
93,2.3404599008700235,663,0.020816903561353683,40.73068618774414
94,2.2078736622167643,528,0.03473100811243057,40.43286895751953
95,1.6501376342515977,118,0.04723387211561203,40.0443229675293
96,2.3841708648689512,840,0.04250691086053848,39.73528289794922
97,2.245150748948267,580,0.0005549507332034409,40.09667205810547
98,2.217237151537541,533,0.027559135109186172,39.564537048339844
99,2.2348263915749316,583,0.009841296821832657,39.57859802246094
100,2.3227835842109585,619,0.029100675135850906,39.086341857910156
101,2.467601164789973,985,0.014799894765019417,39.10906982421875
102,2.4058820379988712,739,0.024719489738345146,38.769020080566406
103,2.103410238948216,505,0.018304914236068726,38.562007904052734
104,1.6132192160219117,140,0.018663439899683,38.39956283569336
105,2.2203504161545444,594,0.019092649221420288,38.23253631591797
106,2.2539936871904884,493,0.030111882835626602,37.91218566894531
107,2.0476830483514386,543,0.012681946158409119,37.75001907348633
108,2.263034193716024,576,0.03645336627960205,37.28757858276367
109,2.1016952976960637,515,0.02065134607255459,37.20187759399414
110,2.3637670291018584,559,0.03557589650154114,36.96250915527344
111,2.6477717957172495,999,0.03645849972963333,37.1177978515625
112,2.2787905492123754,578,0.021337347105145454,37.02489471435547
113,2.4182112661341937,603,0.02755507454276085,36.75698471069336
114,2.55586935293017,861,0.00769037613645196,37.005714416503906
115,2.3734255451629003,641,0.021392472088336945,36.61432647705078
116,2.2858945862318065,387,0.033428847789764404,36.36262893676758
117,2.0589824678102664,161,0.024019278585910797,36.3231086730957
118,2.255647605585867,758,0.025200480595231056,36.092201232910156
119,2.6644080776719052,999,0.015467459335923195,36.226959228515625
120,2.3006934136040447,706,0.028735872358083725,36.07820129394531
121,2.3393681495596965,229,0.03610719367861748,35.88306427001953
122,2.3506759957060606,622,0.04854213446378708,35.75190734863281
123,1.962376655492298,380,0.059709422290325165,35.396785736083984
124,2.207993758611626,580,0.018853165209293365,35.57286834716797
125,2.254587335475196,567,0.008485032245516777,35.45783233642578
126,2.5129157483919955,999,0.01680414378643036,35.464046478271484
127,2.257880055399959,886,0.011086659505963326,35.2686882019043
128,2.1756233162528136,597,0.015391329303383827,35.25758361816406
129,2.2001097583640723,782,0.009459338150918484,35.123741149902344
130,2.8488049953870425,999,0.02644982933998108,35.37394332885742
131,2.1190347746183207,561,0.028364181518554688,35.202720642089844
132,2.4628807087479205,999,0.01298727560788393,35.42275619506836
133,2.3071889424000895,834,0.02456001564860344,35.3404426574707
134,2.392548029907256,789,0.005966137629002333,35.58138656616211
135,2.2962113531119552,580,0.016844451427459717,35.37273025512695
136,2.1699308643003414,310,0.027695778757333755,35.328765869140625
137,2.198328864017839,497,0.028594207018613815,35.256046295166016
138,2.2135491139095955,536,0.02464691735804081,35.07561492919922
139,1.967284109651229,219,0.008907505311071873,35.041725158691406
140,2.5466163945369513,999,0.01638960838317871,34.93619918823242
141,2.2793176909144637,564,0.01237880066037178,34.908390045166016
142,2.3825692023946736,602,0.025986839085817337,34.834922790527344
143,2.4557942992672603,726,0.008613983169198036,35.04677963256836
144,2.0116787738508934,154,0.026880446821451187,34.75286865234375
145,2.310610807242892,586,0.016801467165350914,34.7374382019043
146,2.3210087824169916,506,0.04048575088381767,34.390380859375
147,2.2648541752854676,477,0.02236280031502247,34.58479309082031
148,2.849619697257959,999,-0.006037221755832434,35.199649810791016
149,2.6842091957790903,999,0.009634527377784252,35.08478546142578
150,2.2451167184926324,510,0.019475562497973442,34.980682373046875
151,2.2724985048358417,583,0.027639178559184074,34.74502944946289
152,2.279594672199379,379,0.04354054108262062,34.58579635620117
153,2.8618392772388606,999,0.021565068513154984,35.159324645996094
154,2.359067040651185,602,0.019197048619389534,35.22495651245117
155,2.470614788036087,850,0.0024592659901827574,35.47895812988281
156,2.322874451593928,535,0.03172474727034569,35.208351135253906
157,1.8066606173424808,256,0.01078967284411192,35.27005386352539
158,2.355534037061611,559,0.031010640785098076,34.77557373046875
159,2.806806574076436,999,0.0325259193778038,34.97698974609375
160,2.780700972501528,999,0.030974436551332474,35.191749572753906
161,2.420417227154945,834,0.005437962710857391,35.20289993286133
162,2.470209009315567,583,0.015791334211826324,35.00447463989258
163,2.9132213568001823,999,0.044067006558179855,35.33237838745117
164,2.288426110110012,457,0.023478306829929352,35.35908508300781
165,2.735413928873754,999,0.023565301671624184,35.41413879394531
166,1.8173424729002736,177,0.010562987998127937,35.41901397705078
167,2.2824555881927973,656,0.019248832017183304,35.13098907470703
168,2.326320159213108,786,0.02557709813117981,35.124874114990234
169,1.8988305675319124,216,-0.004449675790965557,35.318302154541016
170,1.9398663010169863,357,0.026236332952976227,34.886714935302734
171,1.9291335981230764,244,0.012201921083033085,34.877281188964844
172,1.7511974048961663,143,0.01785186491906643,34.72618865966797
173,2.478871367758852,792,0.03372000530362129,34.47205352783203
174,2.8534844644919377,999,0.01753986068069935,34.752410888671875
175,2.6818427654190358,999,0.010414989665150642,35.194480895996094
176,2.4315692629133543,722,0.01010564062744379,35.225730895996094
177,2.811522454619305,999,0.013760622590780258,35.16465759277344
178,2.2403490001916713,400,0.032197292894124985,34.971649169921875
179,2.3247570143592733,656,0.02028820477426052,34.72609329223633
180,2.01395927620869,195,0.01135715190321207,34.75381088256836
181,2.8813224635953385,999,0.023760607466101646,34.910606384277344
182,2.75064754573123,999,0.021633580327033997,35.16057205200195
183,2.6487194362093107,999,0.0354592427611351,35.200504302978516
184,2.252379682356061,579,0.024338966235518456,35.23963165283203
185,2.724830389832576,999,0.009598711505532265,35.548553466796875
186,2.3399236064949993,307,0.03380715847015381,35.075836181640625
187,2.831310048258971,999,0.03729434311389923,35.439208984375
188,2.7976458027869215,999,0.045525919646024704,35.638038635253906
189,2.3374414024832286,800,0.015486602671444416,35.82029342651367
190,2.073195757056905,265,0.010319137014448643,35.5684814453125
191,2.7176741484873594,999,0.023010307922959328,35.65623474121094
192,2.460353853138432,330,0.010911506600677967,35.66742706298828
193,2.8669558605038086,999,0.010575253516435623,35.67030715942383
194,2.825939366900792,999,0.03442815691232681,35.59492111206055
195,2.8269888349174344,999,0.016293544322252274,35.84770965576172
196,2.7983257895861744,999,0.019337626174092293,36.04010772705078
197,2.4899882570685867,736,0.027464592829346657,35.903236389160156
198,2.754505770505016,999,0.0014064240967854857,36.25312805175781
199,2.7169458756913416,999,0.022201567888259888,36.272972106933594
200,1.7804478543146476,135,0.0115578668192029,36.179054260253906
201,2.1596660471576814,697,0.0099180294200778,35.907081604003906
202,2.294016989933279,417,0.002338736318051815,35.49005126953125
203,2.135196284357137,187,0.02754131145775318,35.12149429321289
204,2.8150914710930506,999,0.029332635924220085,35.25664138793945
205,1.7164498588325134,210,0.027873901650309563,35.059383392333984
206,2.558525733122719,994,-0.0030555306002497673,35.32460021972656
207,2.2621375547180795,466,0.04314024746417999,34.57014083862305
208,2.170228805736461,429,0.02249031886458397,34.58837890625
209,2.8445090585240496,999,0.006899617612361908,34.630943298339844
210,2.7825575160460656,999,0.008975694887340069,35.07386016845703
211,2.764639676036069,999,0.01875459961593151,35.351375579833984
212,2.783036500394714,999,0.025250045582652092,35.50273513793945
213,2.7025509175292988,999,0.015278822742402554,35.542293548583984
214,2.8797594539769875,999,0.01600637100636959,35.5699462890625
215,2.243585463627944,348,0.008773775771260262,35.349578857421875
216,2.5522674126669154,999,0.00686055701225996,35.45545196533203
217,1.912181920771255,106,0.02125297114253044,34.97400665283203
218,2.451881870922257,999,0.03295658528804779,34.80059814453125
219,2.7932707743464995,999,0.008246049284934998,35.27778625488281
220,2.770512399653979,999,0.002614271827042103,35.043121337890625
221,2.68866672383011,999,-0.004957171622663736,35.059688568115234
222,2.8633535000830648,999,0.02092588320374489,34.79512405395508
223,2.88958872962917,999,0.003947497345507145,35.22023391723633
224,1.8020351455994403,266,0.0022731551434844732,34.872901916503906
225,2.8438914180121126,999,0.010967560112476349,34.95243453979492
226,2.7490518189800808,999,0.010822992771863937,34.841156005859375
227,2.0498301955544442,337,0.004930443596094847,34.56493377685547
228,2.7057115152149738,999,0.006363005377352238,34.676944732666016
229,1.5227179946559317,96,0.006363005377352238,34.676944732666016
230,1.497725436514879,92,0.031003834679722786,34.28780746459961
231,2.1455811367486013,301,-0.006476632319390774,34.31237030029297
232,2.8367134279443977,999,-0.007712539751082659,34.27858352661133
233,1.8337863465950173,157,0.009769284166395664,33.947967529296875
234,2.7917603237521105,999,0.0136278560385108,34.0426025390625
235,2.6148223452110626,999,0.03564286231994629,33.55221939086914
236,1.4094804123897566,84,0.03564286231994629,33.55221939086914
237,2.7351070330717313,999,0.0063281916081905365,33.695552825927734
238,2.6666292234138864,999,0.03861914947628975,33.23798370361328
239,2.7316157051693497,999,-0.004496796987950802,33.628299713134766
240,2.3919448067034574,398,-0.01194498036056757,33.43101119995117
241,2.7314740759281557,999,0.009636525064706802,33.27701950073242
242,2.0981748278941597,244,0.0036586299538612366,33.057769775390625
243,2.882628813733631,999,-0.01684255711734295,33.724796295166016
244,2.696702643899256,999,0.03468211740255356,33.09700393676758
245,1.6258194794350531,113,0.0038727314677089453,33.01914596557617
246,2.615572736393447,999,0.026918545365333557,32.978389739990234
247,2.795846091031148,999,0.01317165233194828,33.09646987915039
248,2.0304982094625834,266,0.01704223081469536,32.84491729736328
249,2.7792530054526186,999,-0.002581845037639141,33.02559280395508
250,2.6092864378193315,999,0.008730387315154076,32.82242202758789
251,2.7239562697897974,999,0.015618591569364071,32.60664749145508
252,1.8794300481109274,167,0.036719437688589096,32.28297424316406
253,1.6775200644803983,120,0.0035310026723891497,32.27446365356445
254,2.0126647195672867,305,0.00252929306589067,31.946701049804688
255,2.612556243464257,999,0.019359709694981575,31.563562393188477
256,2.832861267478233,999,0.011315572075545788,31.88657569885254
257,2.0173788156026733,267,0.01950008049607277,31.36725425720215
258,2.8170865619496697,999,0.008334721438586712,31.511375427246094
259,2.7665719024915867,999,0.01368649210780859,31.470718383789062
260,1.4829258559883487,94,0.01368649210780859,31.470718383789062
261,1.6803116985595465,115,0.020545246079564095,31.357921600341797
262,2.585936211706062,999,0.007865065708756447,31.313112258911133
263,2.7069109511412672,999,0.017321022227406502,31.13642692565918
264,2.1247227369218447,269,0.004003535024821758,31.049400329589844
265,2.280171951282078,369,0.001156312646344304,30.761432647705078
266,2.1188332467306767,175,0.005131187383085489,30.411489486694336
267,2.7876478934124824,999,-0.0003193104930687696,30.448244094848633
268,2.213107012351325,210,0.014471371658146381,30.20684814453125
269,2.5766198417541526,999,7.284037565113977e-05,29.972864151000977
270,2.762570191393062,999,-0.0002563467132858932,30.043254852294922
271,2.2705811507271028,282,0.012554134242236614,29.73630142211914
272,1.7039707884141013,118,0.005162396002560854,29.497175216674805
273,2.7264113721581777,999,0.027752574533224106,29.29159164428711
274,2.470597275065935,999,0.0034576747566461563,29.406635284423828
275,2.7955299597774306,999,0.004878460429608822,29.396005630493164
276,2.394524204673203,539,0.01647026836872101,29.188154220581055
277,2.8351915433366193,999,0.021283047273755074,29.133380889892578
278,2.784262022308548,999,-0.004887713119387627,29.193532943725586
279,2.38091947047811,780,0.020227773115038872,28.805355072021484
280,2.7559568740498896,999,0.03081062249839306,28.884536743164062
281,1.8438183527047007,182,0.020438725128769875,28.640886306762695
282,2.609429310838861,999,0.017766915261745453,28.6202392578125
283,2.1049827345400294,376,0.03283651918172836,28.153656005859375
284,2.7882675364533394,999,-0.0017156429821625352,28.350112915039062
285,2.5300658655325154,999,0.02306075021624565,27.870203018188477
286,2.604186299972346,999,0.03026539832353592,27.7235164642334
287,1.7190223730294876,124,0.006387205328792334,27.849468231201172
288,2.009936832061493,386,0.0077630882151424885,27.475807189941406
289,2.620549460864553,999,0.01788339950144291,27.378280639648438
290,2.663760322468855,999,0.00516132079064846,27.415632247924805
291,2.682820021252981,999,0.013023094274103642,27.160432815551758
292,2.737580280959056,999,0.008721016347408295,27.2512264251709
293,2.628865507408336,999,0.019120361655950546,26.857345581054688
294,2.7508833180817494,999,0.002573199337348342,26.952463150024414
295,1.5813504984543818,134,0.0022979476489126682,26.772275924682617
296,2.3025070470801166,303,0.003756965044885874,26.686079025268555
297,2.6819142466763353,999,0.022881383076310158,26.597978591918945
298,1.903208787562814,145,-0.004300900734961033,26.405431747436523
299,2.714843897823771,999,0.01878196746110916,26.495906829833984
300,2.5650373701036306,999,0.01966029591858387,26.08014488220215
301,2.650798293764172,999,0.016870684921741486,25.918874740600586
302,2.5855645898756867,999,0.01237708143889904,25.980976104736328
303,2.7228538964747746,999,0.014889612793922424,25.925661087036133
304,2.6341611369306333,999,0.004832181613892317,25.821598052978516
305,2.62027235047976,999,0.021957751363515854,25.7518310546875
306,2.5074593786377575,999,0.0195940975099802,25.49856948852539
307,1.9763723280275614,171,0.012416951358318329,25.308414459228516
308,2.468868256484751,999,0.05186349153518677,25.00809669494629
309,2.486588004237638,999,-0.009341654367744923,24.977474212646484
310,2.4868175923068603,999,-0.00691272784024477,24.69635581970215
311,2.593815588273204,999,0.0005983775481581688,24.62082862854004
312,2.5931522512133656,999,-0.0038853581063449383,24.393369674682617
313,2.6328856770560396,999,0.014076966792345047,24.31502914428711
314,2.6385502517569686,999,0.034569233655929565,24.14971351623535
315,2.5931907436562405,999,0.0031912350095808506,24.113231658935547
316,2.094761068509277,403,0.02078852616250515,23.85069465637207
317,2.4921626736494304,999,-2.050876537396107e-05,23.658931732177734
318,2.3954557224510413,999,0.02804604172706604,23.524240493774414
319,2.167495919044563,337,0.0020839828066527843,23.273080825805664
320,2.489571660389964,999,0.002509491052478552,22.9385986328125
321,2.2990174933533902,396,0.010701349005103111,22.64527130126953
322,2.8831495938242675,999,-0.007691646460443735,22.80897331237793
323,2.4824177839238604,999,0.027103405445814133,22.639455795288086
324,1.7406941398425217,113,0.0136087192222476,22.314624786376953
325,2.462923463741984,999,0.0055822283029556274,22.140634536743164
326,2.273271152388998,173,0.02087450958788395,22.015270233154297
327,2.374359063317823,999,0.008466731756925583,21.887380599975586
328,2.317620801872154,283,0.018522895872592926,21.393142700195312
329,2.592622014825143,999,0.01939578726887703,21.424856185913086
330,2.3745907449269534,999,0.027693113312125206,20.941003799438477
331,2.5257657549342043,999,0.004929021932184696,21.003456115722656
332,2.1458008878524617,212,0.021993298083543777,20.420928955078125
333,2.2120704129635564,999,0.007524969521909952,20.307222366333008
334,2.127313465166442,198,0.02370516210794449,19.936737060546875
335,2.5438593363652995,999,-0.00966460071504116,20.247262954711914
336,2.1930300356252808,378,0.0028277498204261065,19.777833938598633
337,2.3495390111790573,999,0.008212658576667309,19.37133026123047
338,2.423085822117257,999,0.01907230168581009,19.297121047973633
339,2.3688336953027345,999,-0.005774651654064655,19.19542694091797
340,2.2900025927054064,999,0.010664981789886951,18.618778228759766
341,2.2064450048378137,253,0.011573445983231068,18.39528465270996
342,2.3641324884604877,999,0.0030300687067210674,18.342937469482422
343,2.293652071108699,999,0.029219960793852806,18.009716033935547
344,2.375851192866895,999,-0.010709981434047222,17.905982971191406
345,2.2407597533764605,999,0.012623901478946209,17.495882034301758
346,2.2090657730447116,999,0.02692466415464878,17.30972671508789
347,2.267095065552627,999,0.0205761156976223,17.28205680847168
348,2.3445867945616743,999,0.011026722379028797,17.035343170166016
349,2.2461068265478237,999,-0.00919913686811924,16.717451095581055
350,2.418887845387292,999,0.025525199249386787,16.5526180267334
351,2.2949128361414,999,0.00883665680885315,16.287891387939453
352,2.4255147824243384,999,0.005864711944013834,16.143205642700195
353,2.3485338081105533,999,0.006738985888659954,16.195798873901367
354,1.9432847176109234,203,0.037864215672016144,15.90854263305664
355,2.3603588841147984,999,0.009059778414666653,15.907322883605957
356,2.3356014618460113,999,0.026353131979703903,15.62920093536377
357,2.3274316242062283,999,0.019184816628694534,15.651101112365723
358,2.1694603777493167,999,0.03470689058303833,15.076708793640137
359,2.1820704116645575,999,0.01911162957549095,15.091812133789062
360,2.3692025294788865,999,0.0008129758643917739,14.970523834228516
361,2.2703944358971304,999,0.025019250810146332,14.922791481018066
362,2.2401418551910792,999,-0.0015757923247292638,14.719088554382324
363,2.306521093612723,999,-0.00826956145465374,14.517613410949707
364,2.0119873283445417,999,0.0068760402500629425,14.288933753967285
365,2.138239677665486,999,-0.009198703803122044,13.981440544128418
366,2.249382489469908,999,0.0003049593069590628,14.034832954406738
367,2.116031871760336,999,0.017199479043483734,13.525927543640137
368,2.060889243421225,999,0.0123619195073843,13.467653274536133
369,1.9699686488510972,999,0.005866099614650011,13.17550277709961
370,2.408354676188779,256,0.008115987293422222,13.091646194458008
371,2.055986923675196,352,-0.01091388426721096,12.961906433105469
372,2.0559043457027752,169,0.01767122559249401,12.757132530212402
373,2.0422690919007658,999,0.019818909466266632,12.479083061218262
374,2.28842961188779,320,0.006150545086711645,12.573002815246582
375,2.1665884937049955,176,0.022191446274518967,12.563284873962402
376,2.090591368562476,999,0.015247918665409088,12.26696491241455
377,2.289629870005366,999,0.0067572807893157005,12.46176815032959
378,1.9634537083524688,999,0.029833516106009483,12.26155948638916
379,1.9863973952533935,999,0.0012274798937141895,12.036269187927246
380,2.2428198844765133,274,0.024439722299575806,11.798515319824219
381,1.9683039822222004,999,0.0340028777718544,11.994026184082031
382,2.0547378347205134,999,0.017966650426387787,11.603119850158691
383,2.0435022036187678,999,0.03186556324362755,11.53392219543457
384,2.0511628654818685,999,0.03070712834596634,11.406307220458984
385,2.163386024527169,999,0.0017278811428695917,11.244601249694824
386,2.1883838296994975,999,0.008143517188727856,11.043848991394043
387,1.8821755863887466,999,0.01739385910332203,10.913521766662598
388,1.837923716385339,999,0.0034031886607408524,10.866032600402832
389,1.967324933949797,999,0.007218634709715843,10.439624786376953
390,1.73974554536766,999,0.005880373530089855,10.313879013061523
391,1.9743931634927165,999,0.0048014442436397076,10.33984088897705
392,1.922373222827424,999,0.0033658656757324934,9.958070755004883
393,1.8304086402698176,999,0.00942861195653677,10.083620071411133
394,1.9653684005399361,999,-0.003172321245074272,9.840336799621582
395,1.856657744955089,999,0.012330682016909122,9.94215202331543
396,1.995274439181572,999,0.02809755690395832,9.84000015258789
397,1.862463795182281,999,0.00022917556634638458,9.525496482849121
398,1.8728171574362265,999,0.023300737142562866,9.866004943847656
399,1.8526492020806586,999,0.013505510054528713,9.589670181274414
400,1.5646042684145662,999,0.03807305544614792,9.63939094543457
401,2.0262671575747313,206,0.015341432765126228,9.716851234436035
402,1.946686375306998,999,0.020409870892763138,9.699162483215332
403,1.8936320321167086,999,0.017293792217969894,9.656859397888184
404,1.8428256197759967,999,0.031281981617212296,9.849817276000977
405,1.627731446941937,999,0.01858997531235218,9.28890323638916
406,1.6838867047235342,999,-0.004550796002149582,9.249229431152344
407,1.7363691317814023,999,0.012077865190804005,8.94517707824707
408,1.5588652056002719,999,0.0259334035217762,8.782376289367676
409,1.668683529932667,999,0.005076690576970577,8.888782501220703
410,1.570585925956651,999,0.032410264015197754,9.099505424499512
411,1.8704792825794223,999,0.02087373472750187,9.067716598510742
412,1.7673271776554416,999,0.004362186882644892,9.088570594787598
413,1.8370958685618297,999,0.017344757914543152,9.041229248046875
414,1.5088093972532317,999,-0.0012846457539126277,9.065176963806152
415,1.5233445908021852,999,0.04281768947839737,9.086207389831543
416,1.3729427281254762,999,-0.001122807152569294,9.17007064819336
417,1.6265483432163834,999,0.026196707040071487,9.17172908782959
418,1.6894965614582165,999,0.01884104497730732,9.343027114868164
419,1.6272599675287334,999,-0.0018044032622128725,9.307424545288086
420,1.4465896187730665,999,0.022599367424845695,9.529576301574707
421,2.09429925569477,233,0.020047537982463837,9.444685935974121
422,1.4705270224570515,999,0.010373356752097607,9.330169677734375
423,1.5438942783486438,999,-0.009356032125651836,9.685164451599121
424,1.4179771089448774,999,0.045431751757860184,9.813458442687988
425,1.6636770623304526,999,-0.017503906041383743,9.672012329101562
426,1.3616362409988558,999,0.028871523216366768,9.586822509765625
427,1.4633318278181344,999,0.022562485188245773,9.606414794921875
428,1.2959598497654892,999,0.026320552453398705,9.644720077514648
429,1.415054925987646,999,-0.0014674797421321273,9.715150833129883
430,1.4275574720981155,999,0.017731336876749992,9.81371784210205
431,1.4282502706627993,999,0.03129904344677925,10.082077026367188
432,1.40116573115905,999,-0.007151097059249878,9.659172058105469
433,1.499959403108621,999,0.033210478723049164,9.819602012634277
434,1.327126500531246,999,0.017398234456777573,9.715165138244629
435,1.2080641030624997,999,0.029757918789982796,9.761990547180176
436,1.0592813160305519,999,-0.0005618397262878716,10.111323356628418
437,2.378699565910624,238,0.010773488320410252,10.062612533569336
438,1.442210584395953,999,0.025872619822621346,10.093707084655762
439,1.036830683640046,999,0.03703439235687256,10.456785202026367
440,1.1504719279555653,999,0.009375705383718014,10.475558280944824
441,2.371672380593634,274,0.032944172620773315,10.483222961425781
442,1.262598767285156,999,-0.008782590739428997,10.601420402526855
443,1.2047496057558786,999,0.015044702216982841,10.742204666137695
444,0.9222554653265732,999,0.02035646140575409,10.869644165039062
445,1.0947051191611676,999,0.0031971519347280264,11.06821346282959
446,1.2260624524138752,999,0.014738095924258232,11.268477439880371
447,1.186487580612438,999,0.024185910820961,11.125275611877441
448,0.9823191978865046,999,0.004562866408377886,11.2574462890625
449,1.1288816747484989,999,0.0014640846056863666,11.235190391540527
450,0.9814445454006816,999,0.010144121013581753,11.551458358764648
451,1.079355616487981,999,0.025403544306755066,11.55289363861084
452,1.162487326380245,999,0.02441350370645523,11.827225685119629
453,1.175174676450746,999,0.0016843309858813882,11.769575119018555
454,1.0397368724279927,999,-0.014725438319146633,11.675541877746582
455,0.9632847260485166,999,0.015192259103059769,12.039487838745117
456,0.9343157519806793,999,0.02590259723365307,12.066933631896973
457,0.9081419110988812,999,0.04457886144518852,12.537094116210938
458,0.7027975550866029,999,0.032641053199768066,12.663501739501953
459,0.8574507912576761,999,0.025061501190066338,12.858085632324219
460,0.9545414162513367,999,0.014248722232878208,13.084151268005371
461,0.8024653250956009,999,0.014641729183495045,13.176900863647461
462,0.9188289203501601,999,0.03789841756224632,13.445369720458984
463,1.1798874751561654,999,0.015348386950790882,13.454437255859375
464,0.8631044374511349,999,0.0080307237803936,13.63809871673584
465,0.8039411711859956,999,0.0012237878981977701,13.546255111694336
466,0.8078255766706707,999,0.028707630932331085,14.118507385253906
467,0.623543271001721,999,0.019185077399015427,14.391026496887207
468,0.8979537379894718,999,0.024193786084651947,13.998099327087402
469,0.8530009374082713,999,0.0048467800952494144,13.956047058105469
470,0.846755249710377,999,-0.0039619095623493195,14.017535209655762
471,0.5814633975048685,999,0.002882603323087096,14.345731735229492
472,0.6269948168639423,999,0.004699183627963066,14.543289184570312
473,0.7538745452200968,999,-0.0008694509160704911,14.76136589050293
474,0.49650689434192297,999,0.003117213025689125,14.812315940856934
475,1.9248347826854098,276,0.024176010861992836,14.852131843566895
476,0.7671111455767546,999,0.000549548480194062,14.8057222366333
